case_id,case_name,symbol,tsym,time,utc,open,high,low,close,volumefrom,volumeto,conversionType,conversionSymbol,context_claims
terra_ust_2022,Terra UST collapse,USTC,USD,1652331600,2022-05-12T05:00:00Z,0.6716,0.723,0.5011,0.5636,97113914.59,60891905.75,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652335200,2022-05-12T06:00:00Z,0.5636,0.6088,0.5266,0.5412,83405985.17,47901849.53,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652338800,2022-05-12T07:00:00Z,0.5412,0.6424,0.4549,0.6235,90243255.99,48329174.91,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652342400,2022-05-12T08:00:00Z,0.6235,0.6748,0.5441,0.612,64827837.64,39827493.19,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652346000,2022-05-12T09:00:00Z,0.612,0.6125,0.3845,0.3953,90918602.37,45697357.62,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652349600,2022-05-12T10:00:00Z,0.3953,0.5028,0.3425,0.4391,74268156.44,29990159.94,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652353200,2022-05-12T11:00:00Z,0.4391,0.5704,0.4285,0.5685,43579644.13,21665995.2,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652356800,2022-05-12T12:00:00Z,0.5685,0.6275,0.5153,0.6261,36750250.22,21747543.01,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652360400,2022-05-12T13:00:00Z,0.6261,0.6396,0.5584,0.5914,43007141.45,26078012.29,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652364000,2022-05-12T14:00:00Z,0.5914,0.5952,0.3609,0.444,71884020.56,33220219.89,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652367600,2022-05-12T15:00:00Z,0.444,0.4484,0.3551,0.3838,62652467.84,24858221.02,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652371200,2022-05-12T16:00:00Z,0.3838,0.3896,0.2391,0.3369,134255882.08,42137655.87,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652374800,2022-05-12T17:00:00Z,0.3369,0.3836,0.2782,0.3741,46601951.23,16251715.13,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652378400,2022-05-12T18:00:00Z,0.3741,0.4338,0.3376,0.3442,37588130.66,14136610.16,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652382000,2022-05-12T19:00:00Z,0.3442,0.3554,0.2874,0.3549,50523641.53,16199281.47,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652385600,2022-05-12T20:00:00Z,0.3549,0.4372,0.3515,0.4205,53067639.71,20754038.38,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652389200,2022-05-12T21:00:00Z,0.4205,0.5133,0.3834,0.4609,105017635.17,49649908.81,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652392800,2022-05-12T22:00:00Z,0.4609,0.5045,0.4245,0.4759,66027366.23,30723321.97,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652396400,2022-05-12T23:00:00Z,0.4759,0.4783,0.3606,0.378,42116071.55,17284805.35,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652400000,2022-05-13T00:00:00Z,0.378,0.3965,0.1844,0.2164,106538122.51,29423067.92,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652403600,2022-05-13T01:00:00Z,0.2164,0.23,0.04375,0.09372,263717093.06,23312896.07,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652407200,2022-05-13T02:00:00Z,0.09372,0.1511,0.05334,0.09225,160898500.9,15025875.95,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652410800,2022-05-13T03:00:00Z,0.09225,0.1232,0.08137,0.1188,42515714.83,4547570.19,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652414400,2022-05-13T04:00:00Z,0.1188,0.1232,0.0867,0.09469,49122536.56,5155535.79,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652418000,2022-05-13T05:00:00Z,0.09469,0.1066,0.08877,0.1027,25132469.43,2641350.59,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652421600,2022-05-13T06:00:00Z,0.1027,0.1824,0.1018,0.1221,57125134.44,7883846.97,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652425200,2022-05-13T07:00:00Z,0.1221,0.1473,0.09428,0.101,27289657.8,3207437.12,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652428800,2022-05-13T08:00:00Z,0.101,0.1293,0.06563,0.09924,61713731.63,5487985.89,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652432400,2022-05-13T09:00:00Z,0.09924,0.1167,0.09214,0.1137,43840002.09,4437904.97,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652436000,2022-05-13T10:00:00Z,0.1137,0.1137,0.08216,0.08716,28488284.22,2700766.32,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652439600,2022-05-13T11:00:00Z,0.08716,0.09941,0.07596,0.09455,31780050,2804851.8,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652443200,2022-05-13T12:00:00Z,0.09455,0.1045,0.08147,0.0877,31050523.85,2924203.16,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652446800,2022-05-13T13:00:00Z,0.0877,0.1043,0.08357,0.1007,16933200.64,1594354.23,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652450400,2022-05-13T14:00:00Z,0.1007,0.1356,0.09637,0.1193,56050350.31,6484523.25,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652454000,2022-05-13T15:00:00Z,0.1193,0.1251,0.08235,0.09133,40817176.21,4382140.55,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652457600,2022-05-13T16:00:00Z,0.09133,0.1117,0.09035,0.09447,30939471.36,3245775.26,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652461200,2022-05-13T17:00:00Z,0.09447,0.186,0.09199,0.1399,128503927.78,18577872.83,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652464800,2022-05-13T18:00:00Z,0.1399,0.1558,0.1268,0.1434,40240036.13,5793427.9,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652468400,2022-05-13T19:00:00Z,0.1434,0.1532,0.1316,0.1326,27034801.06,3813670.91,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652472000,2022-05-13T20:00:00Z,0.1326,0.1537,0.1037,0.1215,53133101.28,6344632.07,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652475600,2022-05-13T21:00:00Z,0.1215,0.14,0.1205,0.1375,36448783.03,4719544.85,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652479200,2022-05-13T22:00:00Z,0.1375,0.1434,0.1142,0.1284,47885524.32,6042746.31,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652482800,2022-05-13T23:00:00Z,0.1284,0.1369,0.1186,0.1282,32743631.22,4159816.6,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652486400,2022-05-14T00:00:00Z,0.1282,0.1483,0.1191,0.1277,38899763.41,4994266.11,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652490000,2022-05-14T01:00:00Z,0.1277,0.1468,0.1259,0.1407,46575686.56,6331120.42,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652493600,2022-05-14T02:00:00Z,0.1407,0.1651,0.1358,0.1499,57999535.07,8829579.29,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652497200,2022-05-14T03:00:00Z,0.1499,0.1688,0.1498,0.1562,29600471.95,4718861.18,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652500800,2022-05-14T04:00:00Z,0.1562,0.1585,0.1361,0.1407,30229396.55,4466918.96,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652504400,2022-05-14T05:00:00Z,0.1407,0.1525,0.1381,0.1524,21075179.32,3116436.48,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652508000,2022-05-14T06:00:00Z,0.1524,0.1568,0.1427,0.1473,21081139.43,3138499.05,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652511600,2022-05-14T07:00:00Z,0.1473,0.1555,0.1438,0.1521,18538974,2799085.51,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652515200,2022-05-14T08:00:00Z,0.1521,0.1781,0.1499,0.1748,39788683.92,6606249.86,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652518800,2022-05-14T09:00:00Z,0.1748,0.2294,0.1667,0.2095,73441735.67,14418030.49,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652522400,2022-05-14T10:00:00Z,0.2095,0.2198,0.1888,0.1994,65238594.23,13412066.31,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652526000,2022-05-14T11:00:00Z,0.1994,0.2058,0.1444,0.1638,59486757.28,10069699.52,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652529600,2022-05-14T12:00:00Z,0.1638,0.1744,0.1391,0.1512,57672361.68,8814990.87,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652533200,2022-05-14T13:00:00Z,0.1512,0.1597,0.1427,0.1474,28039837.25,4253201.52,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652536800,2022-05-14T14:00:00Z,0.1474,0.1723,0.146,0.1674,29559389.87,4678070.94,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652540400,2022-05-14T15:00:00Z,0.1674,0.1676,0.1559,0.1611,12178531.51,1968958.29,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652544000,2022-05-14T16:00:00Z,0.1611,0.1788,0.1551,0.1646,15980346.06,2701274.52,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652547600,2022-05-14T17:00:00Z,0.1646,0.1696,0.1587,0.1603,8577934.06,1395296.51,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652551200,2022-05-14T18:00:00Z,0.1603,0.1639,0.1517,0.1601,13049811.38,2046766.63,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652554800,2022-05-14T19:00:00Z,0.1601,0.1649,0.1577,0.1611,10973238.91,1760520.07,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652558400,2022-05-14T20:00:00Z,0.1611,0.1695,0.1601,0.1644,10356863.03,1709275.4,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652562000,2022-05-14T21:00:00Z,0.1644,0.171,0.163,0.1706,7893651.76,1323011.84,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652565600,2022-05-14T22:00:00Z,0.1706,0.189,0.17,0.1857,12538917.93,2269378.24,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652569200,2022-05-14T23:00:00Z,0.1857,0.1859,0.1707,0.1833,11177834.64,2011812.04,direct,,CLAIM_107
terra_ust_2022,Terra UST collapse,USTC,USD,1652572800,2022-05-15T00:00:00Z,0.1833,0.2026,0.1734,0.1993,15298020.46,2875612.15,direct,,CLAIM_107
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623715200,2021-06-15T00:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623718800,2021-06-15T01:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623722400,2021-06-15T02:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623726000,2021-06-15T03:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623729600,2021-06-15T04:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623733200,2021-06-15T05:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623736800,2021-06-15T06:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623740400,2021-06-15T07:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623744000,2021-06-15T08:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623747600,2021-06-15T09:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623751200,2021-06-15T10:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623754800,2021-06-15T11:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623758400,2021-06-15T12:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623762000,2021-06-15T13:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623765600,2021-06-15T14:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623769200,2021-06-15T15:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623772800,2021-06-15T16:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623776400,2021-06-15T17:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623780000,2021-06-15T18:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623783600,2021-06-15T19:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623787200,2021-06-15T20:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623790800,2021-06-15T21:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623794400,2021-06-15T22:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623798000,2021-06-15T23:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623801600,2021-06-16T00:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623805200,2021-06-16T01:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623808800,2021-06-16T02:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623812400,2021-06-16T03:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623816000,2021-06-16T04:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623819600,2021-06-16T05:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623823200,2021-06-16T06:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623826800,2021-06-16T07:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623830400,2021-06-16T08:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623834000,2021-06-16T09:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623837600,2021-06-16T10:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623841200,2021-06-16T11:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623844800,2021-06-16T12:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623848400,2021-06-16T13:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623852000,2021-06-16T14:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623855600,2021-06-16T15:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623859200,2021-06-16T16:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623862800,2021-06-16T17:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623866400,2021-06-16T18:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623870000,2021-06-16T19:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623873600,2021-06-16T20:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623877200,2021-06-16T21:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623880800,2021-06-16T22:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623884400,2021-06-16T23:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623888000,2021-06-17T00:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623891600,2021-06-17T01:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623895200,2021-06-17T02:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623898800,2021-06-17T03:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623902400,2021-06-17T04:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623906000,2021-06-17T05:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623909600,2021-06-17T06:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623913200,2021-06-17T07:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623916800,2021-06-17T08:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623920400,2021-06-17T09:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623924000,2021-06-17T10:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623927600,2021-06-17T11:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623931200,2021-06-17T12:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623934800,2021-06-17T13:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623938400,2021-06-17T14:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623942000,2021-06-17T15:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623945600,2021-06-17T16:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623949200,2021-06-17T17:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623952800,2021-06-17T18:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623956400,2021-06-17T19:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623960000,2021-06-17T20:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623963600,2021-06-17T21:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623967200,2021-06-17T22:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623970800,2021-06-17T23:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623974400,2021-06-18T00:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623978000,2021-06-18T01:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623981600,2021-06-18T02:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623985200,2021-06-18T03:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623988800,2021-06-18T04:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623992400,2021-06-18T05:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623996000,2021-06-18T06:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1623999600,2021-06-18T07:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624003200,2021-06-18T08:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624006800,2021-06-18T09:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624010400,2021-06-18T10:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624014000,2021-06-18T11:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624017600,2021-06-18T12:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624021200,2021-06-18T13:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624024800,2021-06-18T14:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624028400,2021-06-18T15:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624032000,2021-06-18T16:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624035600,2021-06-18T17:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624039200,2021-06-18T18:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624042800,2021-06-18T19:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624046400,2021-06-18T20:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624050000,2021-06-18T21:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624053600,2021-06-18T22:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624057200,2021-06-18T23:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624060800,2021-06-19T00:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
iron_finance_iron_2021,Iron Finance IRON depeg,IRON,USD,1624064400,2021-06-19T01:00:00Z,0,0,0,0,0,0,multiply,BTC,CLAIM_111
